ID,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
0,0.0594,1921,0.982,0.279,831667,0.211,0,0.878,10,0.665,-20.096,1,4,0.0366,80.954
1,0.963,1921,0.732,0.8190000000000001,180533,0.341,0,0.0,7,0.16,-12.441,1,5,0.415,60.93600000000001
2,0.0394,1921,0.961,0.328,500062,0.166,0,0.913,3,0.101,-14.85,1,5,0.0339,110.339
3,0.165,1921,0.967,0.275,210000,0.309,0,2.77e-05,5,0.381,-9.316,1,3,0.0354,100.109
4,0.253,1921,0.957,0.418,166693,0.193,0,1.68e-06,3,0.229,-10.096,1,2,0.038,101.665
5,0.196,1921,0.579,0.6970000000000001,395076,0.34600000000000003,0,0.168,2,0.13,-12.505999999999998,1,6,0.07,119.824
6,0.406,1921,0.996,0.518,159507,0.203,0,0.0,0,0.115,-10.589,1,4,0.0615,66.221
7,0.0731,1921,0.993,0.389,218773,0.08800000000000001,0,0.527,1,0.363,-21.091,0,2,0.0456,92.867
8,0.721,1921,0.996,0.485,161520,0.13,0,0.151,5,0.104,-21.50800000000001,0,0,0.0483,64.678
9,0.7709999999999999,1921,0.982,0.684,196560,0.257,0,0.0,8,0.504,-16.415,1,0,0.399,109.378
10,0.826,1921,0.995,0.463,147133,0.26,0,0.0,9,0.258,-16.894000000000002,1,0,0.0557,85.146
11,0.578,1921,0.994,0.378,155413,0.115,0,0.906,10,0.11,-27.039,0,0,0.0414,70.37
12,0.493,1921,0.99,0.315,190800,0.363,0,0.0,5,0.292,-12.562,0,0,0.0546,174.532
13,0.212,1921,0.912,0.415,184973,0.42,0,0.89,8,0.108,-10.765999999999998,0,0,0.114,70.758
14,0.493,1921,0.0175,0.527,205072,0.691,1,0.384,7,0.358,-7.297999999999999,1,0,0.0326,159.935
15,0.282,1921,0.989,0.384,221013,0.171,0,0.82,7,0.116,-20.476,0,4,0.0319,107.698
16,0.218,1921,0.957,0.259,186467,0.212,0,0.0002220000000000001,2,0.236,-13.3,1,1,0.0358,85.726
17,0.664,1921,0.996,0.541,250747,0.28300000000000003,0,0.898,9,0.393,-14.808,1,0,0.0477,108.986
18,0.0778,1921,0.14800000000000002,0.604,204957,0.418,1,0.0382,4,0.102,-11.566,0,0,0.0417,80.07300000000002
19,0.527,1921,0.971,0.54,122000,0.0848,0,0.00196,5,0.0887,-16.055,0,0,0.075,100.296
20,0.672,1921,0.994,0.67,191333,0.113,0,0.0,10,0.213,-16.57,0,0,0.196,87.162
21,0.24,1921,0.994,0.4,187333,0.155,0,4.33e-05,4,0.103,-13.976,1,0,0.0873,170.25099999999995
22,0.422,1921,0.995,0.648,154240,0.0995,0,0.846,11,0.112,-22.429,1,0,0.105,71.97800000000002
23,0.381,1921,0.995,0.223,158908,0.245,0,0.8759999999999999,7,0.354,-14.387,1,0,0.0387,142.136
24,0.41,1921,0.97,0.269,86988,0.14300000000000002,0,0.469,4,0.166,-9.003,1,0,0.0413,141.386
25,0.0731,1921,0.993,0.389,218773,0.08800000000000001,0,0.527,1,0.363,-21.091,0,0,0.0456,92.867
26,0.6779999999999999,1921,0.996,0.5,181733,0.274,0,0.0,2,0.302,-14.001,1,0,0.041,79.218
27,0.723,1921,0.388,0.685,155063,0.698,0,1.97e-06,4,0.0768,-8.184,0,0,0.0421,133.951
28,0.792,1921,0.99,0.665,203800,0.231,0,0.0,2,0.287,-14.116,1,0,0.155,129.671
29,0.425,1921,0.992,0.28600000000000003,130200,0.177,0,0.932,7,0.11,-25.772,1,0,0.0431,167.352
30,0.403,1921,0.992,0.332,166987,0.179,0,4.41e-06,0,0.4320000000000001,-20.937,1,0,0.0443,75.704
31,0.614,1921,0.991,0.484,159013,0.215,0,0.000546,4,0.13699999999999998,-22.22300000000001,0,0,0.106,76.277
32,0.185,1921,0.505,0.233,686664,0.00817,0,0.000203,8,0.109,-37.311,1,5,0.0305,108.143
33,0.47,1921,0.7659999999999999,0.453,337607,0.5589999999999999,0,0.0104,9,0.213,-8.072000000000001,1,1,0.0329,156.077
34,0.161,1921,0.384,0.65,187977,0.443,0,0.0,6,0.375,-9.478,0,0,0.0334,130.009
35,0.7909999999999999,1921,0.991,0.465,151187,0.284,0,0.0225,9,0.146,-17.776,1,0,0.0591,98.336
36,0.0608,1921,0.975,0.37,401058,0.196,0,0.945,4,0.14300000000000002,-15.531,1,1,0.0449,116.65
37,0.077,1921,0.994,0.248,117467,0.0876,0,0.907,5,0.165,-25.786,1,1,0.0566,82.025
38,0.6509999999999999,1921,0.992,0.522,170627,0.29,0,0.0,0,0.381,-12.194,0,0,0.0522,92.707
39,0.0594,1921,0.982,0.279,831667,0.211,0,0.878,10,0.665,-20.096,1,1,0.0366,80.954
40,0.544,1921,0.185,0.5770000000000001,404062,0.422,1,0.0349,1,0.17800000000000002,-11.108,1,0,0.0575,79.997
41,0.257,1921,0.969,0.344,120067,0.131,0,0.0,10,0.145,-14.261,0,0,0.0616,178.21200000000005
42,0.525,1921,0.258,0.6890000000000001,145371,0.537,0,4.4e-06,1,0.0468,-9.843,0,0,0.0282,107.84
43,0.449,1921,0.765,0.474,256731,0.398,0,0.00368,11,0.202,-9.565,1,0,0.0309,75.931
44,0.205,1921,0.965,0.278,177067,0.251,0,2.32e-06,5,0.111,-11.139,1,0,0.0371,69.90100000000001
45,0.536,1921,0.991,0.371,248507,0.0742,0,0.0167,3,0.385,-20.093,1,0,0.0362,138.376
46,0.752,1921,0.7090000000000001,0.516,249652,0.5760000000000001,0,0.226,6,0.11,-7.197,0,0,0.0303,123.853
47,0.537,1921,0.993,0.396,198200,0.158,0,0.738,3,0.115,-24.309,0,0,0.0734,134.614
48,0.0348,1921,0.8490000000000001,0.0663,537733,0.0257,0,0.956,6,0.0709,-31.134,0,1,0.0472,74.282
49,0.275,1921,0.597,0.508,124787,0.5,0,4.49e-06,0,0.254,-7.805,1,0,0.0345,127.969
50,0.647,1921,0.976,0.301,269680,0.233,0,0.205,7,0.211,-24.463,0,0,0.0449,86.27
51,0.5579999999999999,1921,0.996,0.655,178347,0.119,0,0.474,11,0.14300000000000002,-22.774,1,0,0.127,106.511
52,0.194,1921,0.983,0.213,191200,0.185,0,2.64e-05,3,0.189,-14.138,1,0,0.0372,165.137
53,0.0379,1921,0.992,0.241,167867,0.109,0,0.853,1,0.0771,-19.286,1,4,0.0377,79.97399999999998
