ID,valence,year,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo
5606,0.197,1950,0.99,0.354,196667,0.0851,0,4.49e-06,7,0.123,-13.738,1,56,0.0345,97.684
5607,0.258,1950,0.986,0.455,196440,0.106,0,0.0,2,0.122,-14.086,1,55,0.0422,66.807
5608,0.345,1950,0.96,0.6579999999999999,146347,0.0542,0,0.106,8,0.106,-19.427,1,42,0.0596,90.138
5609,0.951,1950,0.83,0.545,179307,0.392,0,9.41e-05,2,0.0903,-10.091,1,43,0.0481,208.426
5610,0.54,1950,0.958,0.498,155107,0.221,0,0.053,5,0.222,-11.75,0,37,0.045,168.748
5611,0.095,1950,0.8540000000000001,0.316,659560,0.308,0,0.888,2,0.585,-15.944,1,32,0.0411,103.459
5612,0.929,1950,0.835,0.7879999999999999,181067,0.878,0,8.79e-06,8,0.0892,-8.834,1,36,0.041,100.064
5613,0.5670000000000001,1950,0.8420000000000001,0.7759999999999999,184040,0.198,0,0.0,9,0.35,-11.406,1,31,0.0318,117.755
5614,0.964,1950,0.779,0.598,179573,0.428,0,5.82e-06,4,0.0625,-10.487,0,28,0.0423,76.244
5615,0.5760000000000001,1950,0.7240000000000001,0.5379999999999999,163267,0.287,0,1.25e-06,5,0.282,-11.029000000000002,1,32,0.0539,82.16799999999998
5616,0.394,1950,0.929,0.401,191307,0.205,0,0.0,2,0.234,-13.377,1,37,0.0365,86.81299999999996
5617,0.0586,1950,0.986,0.406,361960,0.0579,0,0.902,6,0.14300000000000002,-20.724,1,39,0.0416,81.916
5618,0.298,1950,0.434,0.402,557987,0.486,0,0.0,10,0.979,-10.941,1,44,0.0487,86.92299999999999
5619,0.98,1950,0.8109999999999999,0.737,156307,0.398,0,0.000173,10,0.0587,-16.613,1,27,0.0495,87.294
5620,0.961,1950,0.77,0.66,178867,0.487,0,2.43e-06,7,0.648,-10.17,0,26,0.0331,132.799
5621,0.962,1950,0.802,0.669,157800,0.547,0,1.52e-06,7,0.246,-13.75,0,26,0.0679,131.046
5622,0.644,1950,0.642,0.675,163000,0.312,0,0.0,4,0.0898,-9.351,1,28,0.0316,127.179
5623,0.982,1950,0.88,0.581,139627,0.4,0,0.000126,3,0.0676,-16.394000000000002,1,26,0.048,93.13
5624,0.941,1950,0.498,0.772,166067,0.547,0,0.0443,2,0.0436,-17.303,0,25,0.0688,89.736
5625,0.852,1950,0.392,0.431,174200,0.552,0,0.0,8,0.324,-11.707,1,37,0.0449,150.666
5626,0.623,1950,0.7809999999999999,0.763,191360,0.262,0,4.98e-06,9,0.229,-9.726,1,33,0.0297,117.043
5627,0.324,1950,0.971,0.542,191213,0.0548,0,3.35e-06,10,0.0782,-14.991,0,30,0.0473,97.275
5628,0.623,1950,0.907,0.542,173933,0.212,0,0.006999999999999999,8,0.125,-19.544,1,24,0.0331,101.37
5629,0.943,1950,0.8220000000000001,0.7,186187,0.29100000000000004,0,0.0,8,0.0639,-9.72,1,27,0.231,176.253
5630,0.8759999999999999,1950,0.884,0.447,157240,0.5820000000000001,0,1.3800000000000007e-05,7,0.452,-7.4220000000000015,1,27,0.0297,168.304
5631,0.932,1950,0.735,0.6920000000000001,162827,0.499,0,0.000234,5,0.0634,-12.133,1,23,0.0369,132.347
